match_id,league_id,season,match_date,home_team_id,away_team_id,home_score,away_score,stadium,match_status,attendance
1345,3,2023-2024,2022-03-31,20,22,3,5,Stadium 3-4,Completed,78949
1346,3,2023-2024,2023-02-06,19,22,5,3,Stadium 3-3,Completed,59650
1347,3,2021-2022,2020-11-03,19,21,1,0,Stadium 3-3,Completed,56614
1348,3,2021-2022,2023-01-11,19,23,4,5,Stadium 3-3,Completed,64247
1349,3,2021-2022,2021-09-28,19,18,2,4,Stadium 3-3,Completed,73945
1350,3,2022-2023,2020-10-21,23,18,4,4,Stadium 3-7,Scheduled,69606
1351,3,2022-2023,2021-11-24,19,22,0,4,Stadium 3-3,Completed,16501
1352,3,2023-2024,2021-11-26,17,22,0,3,Stadium 3-1,Scheduled,61501
1353,3,2020-2021,2023-12-16,17,24,3,3,Stadium 3-1,Completed,19731
1354,3,2021-2022,2022-12-21,22,20,3,2,Stadium 3-6,Completed,7402
1355,3,2022-2023,2023-06-03,18,23,1,0,Stadium 3-2,Scheduled,63003
1356,3,2023-2024,2022-10-21,17,22,2,5,Stadium 3-1,Completed,35402
1357,3,2023-2024,2020-12-14,18,24,3,3,Stadium 3-2,Completed,15587
1358,3,2022-2023,2021-08-09,24,20,4,5,Stadium 3-8,Completed,56364
1359,3,2021-2022,2023-09-14,23,24,3,0,Stadium 3-7,Completed,13308
1360,3,2021-2022,2020-12-29,23,19,5,0,Stadium 3-7,Scheduled,27698
1361,3,2020-2021,2022-07-09,22,19,3,1,Stadium 3-6,Completed,73455
1362,3,2023-2024,2023-12-21,24,17,4,0,Stadium 3-8,Completed,55900
1363,3,2021-2022,2021-11-19,24,23,2,5,Stadium 3-8,Completed,45819
1364,3,2023-2024,2020-10-08,18,17,4,3,Stadium 3-2,Completed,31371
1365,3,2023-2024,2022-05-17,22,23,5,5,Stadium 3-6,Scheduled,43578
1366,3,2023-2024,2023-07-12,18,22,0,5,Stadium 3-2,Completed,41962
1367,3,2020-2021,2022-05-10,18,20,1,3,Stadium 3-2,Completed,72414
1368,3,2022-2023,2021-11-20,20,18,5,4,Stadium 3-4,Completed,76836
1369,3,2023-2024,2022-10-11,22,19,0,0,Stadium 3-6,Completed,71997
1370,3,2021-2022,2024-05-19,22,21,2,3,Stadium 3-6,Completed,61828
1371,3,2020-2021,2022-08-01,19,17,2,3,Stadium 3-3,Completed,29964
1372,3,2021-2022,2023-10-12,23,17,0,2,Stadium 3-7,Completed,37280
1373,3,2021-2022,2022-05-25,18,19,1,0,Stadium 3-2,Scheduled,75026
1374,3,2021-2022,2023-05-06,23,21,3,3,Stadium 3-7,Completed,22730
1375,3,2021-2022,2023-08-18,21,20,4,4,Stadium 3-5,Completed,58672
1376,3,2021-2022,2022-12-29,21,20,5,0,Stadium 3-5,Completed,10753
1377,3,2022-2023,2023-10-14,21,17,3,2,Stadium 3-5,Completed,9648
1378,3,2021-2022,2023-04-15,21,17,2,3,Stadium 3-5,Scheduled,32461
1379,3,2023-2024,2023-01-27,18,22,1,4,Stadium 3-2,Completed,72332
1380,3,2020-2021,2022-05-30,21,24,3,1,Stadium 3-5,Completed,50176
1381,3,2022-2023,2023-11-24,19,22,5,4,Stadium 3-3,Scheduled,52379
1382,3,2021-2022,2024-03-03,18,21,2,2,Stadium 3-2,Completed,55142
1383,3,2022-2023,2021-06-14,18,23,3,0,Stadium 3-2,Completed,23305
1384,3,2021-2022,2022-09-19,21,17,4,4,Stadium 3-5,Completed,70655
1385,3,2020-2021,2020-08-18,24,19,5,4,Stadium 3-8,Completed,44922
1386,3,2023-2024,2023-11-12,18,21,2,3,Stadium 3-2,Scheduled,19783
1387,3,2023-2024,2020-10-06,20,18,5,0,Stadium 3-4,Scheduled,47014
1388,3,2021-2022,2022-06-29,23,22,4,5,Stadium 3-7,Completed,68955
1389,3,2023-2024,2020-12-14,20,18,2,2,Stadium 3-4,Completed,56216
1390,3,2020-2021,2022-06-18,17,23,2,5,Stadium 3-1,Completed,11361
1391,3,2020-2021,2023-11-09,23,21,2,0,Stadium 3-7,Scheduled,16025
1392,3,2022-2023,2023-04-02,20,17,0,0,Stadium 3-4,Completed,50396
1393,3,2020-2021,2022-06-15,22,18,4,5,Stadium 3-6,Completed,10859
1394,3,2023-2024,2022-12-27,19,17,0,4,Stadium 3-3,Completed,26313
1395,3,2020-2021,2022-10-28,19,20,1,3,Stadium 3-3,Completed,27176
1396,3,2020-2021,2024-05-15,19,22,2,5,Stadium 3-3,Completed,20447
1397,3,2020-2021,2021-06-14,23,17,5,2,Stadium 3-7,Completed,45585
1398,3,2020-2021,2023-10-03,19,23,2,2,Stadium 3-3,Scheduled,22760
1399,3,2022-2023,2022-12-24,22,18,1,3,Stadium 3-6,Completed,39210
1400,3,2023-2024,2022-11-30,22,23,2,1,Stadium 3-6,Completed,9645
1401,3,2021-2022,2021-05-02,24,17,5,3,Stadium 3-8,Scheduled,65559
1402,3,2021-2022,2020-08-17,23,18,1,2,Stadium 3-7,Scheduled,49807
1403,3,2023-2024,2021-02-11,23,24,2,3,Stadium 3-7,Completed,55280
1404,3,2020-2021,2021-03-16,20,23,2,4,Stadium 3-4,Completed,34481
1405,3,2023-2024,2023-06-19,19,20,0,1,Stadium 3-3,Completed,27404
1406,3,2021-2022,2022-12-28,17,23,2,3,Stadium 3-1,Completed,39063
1407,3,2023-2024,2021-07-09,22,24,4,4,Stadium 3-6,Completed,42346
1408,3,2022-2023,2023-10-14,18,22,3,4,Stadium 3-2,Completed,56814
1409,3,2020-2021,2020-09-08,20,17,1,2,Stadium 3-4,Completed,70704
1410,3,2022-2023,2023-05-07,19,23,2,1,Stadium 3-3,Completed,65948
1411,3,2020-2021,2020-08-04,20,18,1,0,Stadium 3-4,Completed,39413
1412,3,2020-2021,2022-01-24,17,21,5,5,Stadium 3-1,Completed,61693
1413,3,2021-2022,2023-03-02,17,18,3,3,Stadium 3-1,Completed,9647
1414,3,2023-2024,2022-10-27,17,20,2,0,Stadium 3-1,Scheduled,22316
1415,3,2022-2023,2024-03-07,23,21,2,1,Stadium 3-7,Completed,48650
1416,3,2020-2021,2022-12-07,22,17,0,4,Stadium 3-6,Scheduled,32897
1417,3,2023-2024,2023-10-31,20,22,0,1,Stadium 3-4,Completed,52365
1418,3,2021-2022,2020-11-09,24,20,0,0,Stadium 3-8,Completed,67442
1419,3,2022-2023,2020-09-11,19,18,0,5,Stadium 3-3,Completed,61455
1420,3,2023-2024,2022-08-20,17,24,3,2,Stadium 3-1,Completed,35088
1421,3,2022-2023,2022-01-10,23,20,3,4,Stadium 3-7,Scheduled,39416
1422,3,2020-2021,2021-04-29,21,20,5,1,Stadium 3-5,Completed,52609
1423,3,2020-2021,2021-11-05,18,19,0,1,Stadium 3-2,Completed,13517
1424,3,2023-2024,2021-06-01,19,20,5,4,Stadium 3-3,Completed,63181
1425,3,2020-2021,2023-04-09,23,18,3,1,Stadium 3-7,Completed,33626
1426,3,2020-2021,2022-01-27,23,24,4,4,Stadium 3-7,Completed,35670
1427,3,2023-2024,2021-07-08,22,21,0,0,Stadium 3-6,Completed,25485
1428,3,2023-2024,2023-05-28,18,22,1,1,Stadium 3-2,Completed,23166
1429,3,2022-2023,2021-07-28,22,20,4,0,Stadium 3-6,Scheduled,5948
1430,3,2020-2021,2022-10-22,20,23,1,3,Stadium 3-4,Completed,72210
1431,3,2023-2024,2023-06-27,17,19,5,4,Stadium 3-1,Completed,47781
1432,3,2021-2022,2024-04-08,21,22,2,2,Stadium 3-5,Completed,11585
1433,3,2022-2023,2023-01-24,23,24,1,1,Stadium 3-7,Scheduled,13243
1434,3,2020-2021,2021-09-19,20,24,5,5,Stadium 3-4,Scheduled,27068
1435,3,2021-2022,2024-01-23,23,24,0,5,Stadium 3-7,Scheduled,69870
1436,3,2022-2023,2024-02-04,18,24,1,1,Stadium 3-2,Completed,53280
1437,3,2022-2023,2020-11-21,22,20,2,3,Stadium 3-6,Scheduled,76856
1438,3,2021-2022,2021-02-13,18,23,2,0,Stadium 3-2,Completed,69598
1439,3,2020-2021,2023-09-07,21,17,1,1,Stadium 3-5,Completed,70934
1440,3,2021-2022,2021-11-24,20,19,2,5,Stadium 3-4,Completed,50716
1441,3,2022-2023,2020-09-11,17,19,3,1,Stadium 3-1,Completed,74116
1442,3,2021-2022,2021-08-21,21,20,3,3,Stadium 3-5,Completed,69119
1443,3,2021-2022,2021-06-09,18,21,1,5,Stadium 3-2,Completed,17586
1444,3,2021-2022,2022-08-21,22,21,2,2,Stadium 3-6,Completed,23286
1445,3,2020-2021,2022-08-25,17,22,4,0,Stadium 3-1,Completed,48999
1446,3,2021-2022,2021-10-17,18,19,5,5,Stadium 3-2,Completed,24623
1447,3,2023-2024,2020-09-22,24,22,5,4,Stadium 3-8,Scheduled,79359
1448,3,2020-2021,2021-02-13,24,22,2,3,Stadium 3-8,Scheduled,8620
1449,3,2022-2023,2021-01-29,18,20,4,4,Stadium 3-2,Completed,58623
1450,3,2020-2021,2023-11-01,23,19,3,5,Stadium 3-7,Scheduled,34247
1451,3,2020-2021,2024-01-27,18,20,4,2,Stadium 3-2,Completed,33986
1452,3,2022-2023,2021-09-10,22,24,5,2,Stadium 3-6,Completed,78712
1453,3,2021-2022,2020-09-16,24,17,5,2,Stadium 3-8,Scheduled,69035
1454,3,2021-2022,2020-10-15,21,19,0,3,Stadium 3-5,Scheduled,59477
1455,3,2023-2024,2020-11-02,18,24,4,2,Stadium 3-2,Scheduled,15472
1456,3,2023-2024,2021-02-23,21,22,2,5,Stadium 3-5,Completed,13849
1457,3,2021-2022,2024-05-13,24,23,5,0,Stadium 3-8,Completed,51988
1458,3,2022-2023,2023-01-14,21,20,5,5,Stadium 3-5,Scheduled,12285
1459,3,2022-2023,2021-11-18,24,19,2,0,Stadium 3-8,Completed,12706
1460,3,2023-2024,2020-10-05,18,20,2,2,Stadium 3-2,Scheduled,23555
1461,3,2021-2022,2022-10-24,18,21,3,5,Stadium 3-2,Completed,67081
1462,3,2021-2022,2022-06-14,22,18,1,0,Stadium 3-6,Completed,27834
1463,3,2020-2021,2024-01-10,21,18,5,3,Stadium 3-5,Scheduled,29942
1464,3,2021-2022,2022-05-19,21,23,1,0,Stadium 3-5,Completed,38426
1465,3,2022-2023,2021-08-20,18,20,1,2,Stadium 3-2,Completed,49068
1466,3,2020-2021,2024-01-05,17,21,5,1,Stadium 3-1,Completed,13342
1467,3,2022-2023,2023-04-24,19,17,4,4,Stadium 3-3,Completed,27822
1468,3,2023-2024,2022-04-05,21,20,5,4,Stadium 3-5,Completed,71041
1469,3,2021-2022,2023-10-13,21,18,2,3,Stadium 3-5,Completed,39877
1470,3,2022-2023,2022-05-10,22,19,4,0,Stadium 3-6,Completed,67539
1471,3,2020-2021,2023-07-24,20,21,3,3,Stadium 3-4,Completed,35233
1472,3,2022-2023,2023-07-26,23,18,1,5,Stadium 3-7,Completed,44240
1473,3,2020-2021,2021-01-20,17,19,2,0,Stadium 3-1,Completed,13480
1474,3,2021-2022,2023-05-12,23,19,2,0,Stadium 3-7,Completed,31308
1475,3,2021-2022,2023-06-06,17,19,1,2,Stadium 3-1,Completed,57583
1476,3,2020-2021,2020-08-10,23,24,3,2,Stadium 3-7,Completed,37483
1477,3,2022-2023,2022-01-17,23,18,1,2,Stadium 3-7,Completed,38938
1478,3,2022-2023,2021-07-20,23,20,4,1,Stadium 3-7,Completed,49713
1479,3,2023-2024,2021-05-12,20,17,5,1,Stadium 3-4,Completed,25480
1480,3,2022-2023,2021-12-27,19,18,1,2,Stadium 3-3,Scheduled,14462
1481,3,2020-2021,2023-03-16,19,22,4,0,Stadium 3-3,Completed,63575
1482,3,2021-2022,2022-04-01,24,21,2,2,Stadium 3-8,Scheduled,15146
1483,3,2021-2022,2021-05-20,18,17,1,4,Stadium 3-2,Completed,40233
1484,3,2020-2021,2022-04-01,23,19,5,3,Stadium 3-7,Completed,40777
1485,3,2023-2024,2022-02-04,24,22,2,2,Stadium 3-8,Completed,70996
1486,3,2022-2023,2022-08-06,18,24,2,5,Stadium 3-2,Completed,60627
1487,3,2021-2022,2023-04-20,17,19,1,3,Stadium 3-1,Completed,61035
1488,3,2023-2024,2022-02-20,17,21,4,0,Stadium 3-1,Completed,63695
1489,3,2022-2023,2024-01-20,18,21,2,5,Stadium 3-2,Completed,35049
1490,3,2020-2021,2022-11-08,22,24,2,2,Stadium 3-6,Completed,18167
1491,3,2020-2021,2021-02-06,19,24,2,0,Stadium 3-3,Scheduled,50418
1492,3,2021-2022,2023-09-28,24,23,4,0,Stadium 3-8,Scheduled,10154
1493,3,2021-2022,2022-08-01,18,19,5,4,Stadium 3-2,Completed,60710
1494,3,2022-2023,2023-01-16,18,23,4,0,Stadium 3-2,Completed,58155
1495,3,2021-2022,2024-03-22,21,18,2,5,Stadium 3-5,Scheduled,78341
1496,3,2022-2023,2022-10-28,18,19,0,2,Stadium 3-2,Completed,8167
1497,3,2022-2023,2021-03-30,19,22,3,3,Stadium 3-3,Scheduled,55362
1498,3,2021-2022,2020-08-09,22,19,2,0,Stadium 3-6,Completed,36256
1499,3,2023-2024,2021-01-21,20,17,1,1,Stadium 3-4,Scheduled,30303
1500,3,2020-2021,2021-01-19,23,24,3,4,Stadium 3-7,Completed,75443
1501,4,2022-2023,2022-12-14,31,25,4,4,Stadium 4-7,Completed,13210
1502,4,2023-2024,2023-11-04,25,32,4,3,Stadium 4-1,Completed,40032
1503,4,2022-2023,2024-04-06,32,31,4,0,Stadium 4-8,Completed,73396
1504,4,2021-2022,2022-04-10,28,32,2,1,Stadium 4-4,Completed,34658
1505,4,2021-2022,2022-03-10,29,32,0,0,Stadium 4-5,Completed,8528
1506,4,2021-2022,2021-04-05,28,27,4,0,Stadium 4-4,Completed,42524
1507,4,2022-2023,2021-02-11,32,31,1,1,Stadium 4-8,Completed,31188
1508,4,2023-2024,2023-04-22,28,31,2,3,Stadium 4-4,Completed,63543
1509,4,2020-2021,2021-02-28,32,28,0,4,Stadium 4-8,Completed,68850
1510,4,2023-2024,2022-08-29,32,28,2,5,Stadium 4-8,Scheduled,23760
1511,4,2023-2024,2021-04-10,31,27,1,1,Stadium 4-7,Scheduled,55997
1512,4,2021-2022,2021-02-02,29,26,1,3,Stadium 4-5,Completed,58119
1513,4,2022-2023,2024-02-04,30,26,5,2,Stadium 4-6,Completed,65129
1514,4,2020-2021,2021-03-24,27,30,5,4,Stadium 4-3,Completed,41726
1515,4,2022-2023,2023-09-17,25,27,3,4,Stadium 4-1,Scheduled,48018
1516,4,2023-2024,2020-11-30,30,26,3,0,Stadium 4-6,Completed,20108
1517,4,2022-2023,2022-11-21,32,28,4,0,Stadium 4-8,Completed,22154
1518,4,2020-2021,2021-12-07,27,32,0,0,Stadium 4-3,Scheduled,13745
1519,4,2020-2021,2021-02-15,32,28,5,5,Stadium 4-8,Completed,67944
1520,4,2023-2024,2021-02-19,28,30,4,3,Stadium 4-4,Completed,58272
1521,4,2022-2023,2022-02-17,30,27,2,0,Stadium 4-6,Completed,38077
1522,4,2020-2021,2024-01-05,28,30,3,2,Stadium 4-4,Completed,40661
1523,4,2022-2023,2023-05-30,32,29,2,0,Stadium 4-8,Completed,71904
1524,4,2023-2024,2021-01-29,27,30,5,0,Stadium 4-3,Completed,38502
1525,4,2022-2023,2022-03-18,27,31,0,5,Stadium 4-3,Completed,71527
1526,4,2023-2024,2022-10-17,26,32,0,5,Stadium 4-2,Scheduled,56174
1527,4,2021-2022,2023-01-30,31,27,0,5,Stadium 4-7,Completed,20818
1528,4,2022-2023,2023-04-07,31,29,5,3,Stadium 4-7,Completed,34034
1529,4,2022-2023,2023-01-15,31,28,5,0,Stadium 4-7,Completed,49990
1530,4,2023-2024,2021-10-14,29,31,4,5,Stadium 4-5,Completed,20879
1531,4,2022-2023,2022-06-15,30,31,1,3,Stadium 4-6,Scheduled,46723
1532,4,2020-2021,2021-02-07,27,32,0,0,Stadium 4-3,Completed,72319
1533,4,2022-2023,2020-12-03,28,29,5,0,Stadium 4-4,Scheduled,55550
1534,4,2022-2023,2024-01-29,29,32,1,4,Stadium 4-5,Completed,61386
1535,4,2020-2021,2021-02-10,27,30,1,3,Stadium 4-3,Completed,26803
1536,4,2023-2024,2022-11-22,26,31,4,3,Stadium 4-2,Completed,53224
1537,4,2021-2022,2024-05-24,28,29,3,2,Stadium 4-4,Completed,73067
1538,4,2020-2021,2022-09-05,31,30,4,2,Stadium 4-7,Completed,66941
1539,4,2022-2023,2022-07-02,29,28,4,0,Stadium 4-5,Scheduled,44807
1540,4,2020-2021,2021-06-09,28,30,1,1,Stadium 4-4,Completed,44706
1541,4,2023-2024,2024-01-19,32,29,0,3,Stadium 4-8,Scheduled,8122
1542,4,2021-2022,2023-02-27,30,32,0,0,Stadium 4-6,Completed,44397
1543,4,2022-2023,2023-08-25,26,30,0,3,Stadium 4-2,Completed,43793
1544,4,2022-2023,2020-11-06,31,32,1,3,Stadium 4-7,Completed,12250
1545,4,2020-2021,2024-05-11,28,26,0,3,Stadium 4-4,Completed,76182
1546,4,2022-2023,2021-02-20,28,30,4,2,Stadium 4-4,Scheduled,44131
1547,4,2021-2022,2021-05-15,27,30,1,5,Stadium 4-3,Scheduled,68003
1548,4,2022-2023,2022-05-03,32,26,4,5,Stadium 4-8,Completed,59403
1549,4,2021-2022,2022-05-31,30,25,3,3,Stadium 4-6,Completed,67028
1550,4,2023-2024,2022-03-05,29,27,5,4,Stadium 4-5,Scheduled,17827
1551,4,2020-2021,2022-03-06,29,32,1,4,Stadium 4-5,Completed,72058
1552,4,2023-2024,2022-09-01,31,30,4,1,Stadium 4-7,Completed,25427
1553,4,2022-2023,2023-05-06,29,28,4,4,Stadium 4-5,Scheduled,30061
1554,4,2023-2024,2021-10-23,31,28,4,3,Stadium 4-7,Completed,68255
1555,4,2021-2022,2021-03-29,31,25,5,2,Stadium 4-7,Completed,59790
1556,4,2023-2024,2023-11-12,29,32,3,2,Stadium 4-5,Completed,48302
1557,4,2020-2021,2020-12-23,31,25,0,3,Stadium 4-7,Scheduled,27431
1558,4,2021-2022,2024-05-05,29,31,0,1,Stadium 4-5,Completed,12507
1559,4,2022-2023,2021-06-09,25,26,0,1,Stadium 4-1,Completed,75887
1560,4,2022-2023,2022-09-14,27,26,5,2,Stadium 4-3,Completed,72978
1561,4,2021-2022,2022-10-08,25,26,5,0,Stadium 4-1,Scheduled,40374
1562,4,2021-2022,2021-11-05,31,28,3,1,Stadium 4-7,Completed,75821
1563,4,2021-2022,2022-07-31,28,27,4,3,Stadium 4-4,Completed,30311
1564,4,2023-2024,2020-11-11,29,31,3,0,Stadium 4-5,Completed,79119
1565,4,2021-2022,2022-01-26,31,26,5,2,Stadium 4-7,Completed,39380
1566,4,2023-2024,2021-05-19,27,25,2,3,Stadium 4-3,Scheduled,66505
1567,4,2021-2022,2021-01-03,30,32,1,5,Stadium 4-6,Completed,5241
1568,4,2022-2023,2022-04-11,27,31,5,5,Stadium 4-3,Completed,35847
1569,4,2021-2022,2023-04-09,27,28,0,4,Stadium 4-3,Completed,44085
1570,4,2021-2022,2022-03-27,26,28,2,3,Stadium 4-2,Completed,59250
1571,4,2022-2023,2022-01-11,32,25,0,3,Stadium 4-8,Completed,18743
1572,4,2021-2022,2023-04-19,31,29,3,0,Stadium 4-7,Completed,23108
1573,4,2023-2024,2021-07-08,30,27,0,4,Stadium 4-6,Completed,43446
1574,4,2022-2023,2022-12-12,32,25,1,3,Stadium 4-8,Completed,79833
1575,4,2020-2021,2021-09-20,31,29,5,1,Stadium 4-7,Completed,32295
1576,4,2022-2023,2020-10-10,29,26,1,4,Stadium 4-5,Scheduled,9437
1577,4,2022-2023,2023-04-18,27,30,0,0,Stadium 4-3,Scheduled,63839
1578,4,2021-2022,2022-04-22,32,29,0,5,Stadium 4-8,Completed,70388
1579,4,2021-2022,2021-01-02,32,30,3,2,Stadium 4-8,Completed,60299
1580,4,2020-2021,2022-04-27,30,28,5,4,Stadium 4-6,Completed,24988
1581,4,2022-2023,2023-08-02,25,32,0,0,Stadium 4-1,Completed,21707
1582,4,2023-2024,2023-04-18,25,32,1,0,Stadium 4-1,Scheduled,60072
1583,4,2020-2021,2023-04-18,28,29,4,2,Stadium 4-4,Scheduled,79919
1584,4,2022-2023,2022-09-12,26,32,1,3,Stadium 4-2,Scheduled,24618
1585,4,2021-2022,2021-09-13,29,30,0,3,Stadium 4-5,Completed,7180
1586,4,2023-2024,2021-12-01,28,31,1,0,Stadium 4-4,Completed,44277
1587,4,2023-2024,2022-10-07,29,25,1,5,Stadium 4-5,Scheduled,6540
1588,4,2023-2024,2023-04-08,28,29,5,5,Stadium 4-4,Completed,58242
1589,4,2021-2022,2021-05-22,31,32,0,1,Stadium 4-7,Scheduled,39017
1590,4,2020-2021,2021-07-29,32,26,4,0,Stadium 4-8,Scheduled,71807
1591,4,2021-2022,2021-02-10,31,26,3,5,Stadium 4-7,Completed,34804
1592,4,2022-2023,2023-02-21,28,31,4,4,Stadium 4-4,Scheduled,73940
1593,4,2023-2024,2022-03-25,28,25,3,1,Stadium 4-4,Scheduled,69343
1594,4,2020-2021,2021-07-27,28,31,5,2,Stadium 4-4,Completed,30445
1595,4,2020-2021,2024-05-17,26,30,3,2,Stadium 4-2,Completed,51680
1596,4,2021-2022,2022-06-20,32,30,4,1,Stadium 4-8,Scheduled,47986
1597,4,2023-2024,2023-03-24,32,25,5,5,Stadium 4-8,Completed,20147
1598,4,2021-2022,2023-12-09,32,30,3,3,Stadium 4-8,Completed,75251
1599,4,2020-2021,2023-03-31,31,26,1,3,Stadium 4-7,Completed,77178
1600,4,2022-2023,2023-07-02,30,31,4,1,Stadium 4-6,Scheduled,64465
1601,4,2021-2022,2021-02-12,32,28,2,2,Stadium 4-8,Completed,13487
1602,4,2022-2023,2021-02-06,31,26,2,4,Stadium 4-7,Completed,30518
1603,4,2020-2021,2024-03-24,28,27,1,5,Stadium 4-4,Scheduled,78027
1604,4,2020-2021,2021-03-20,32,30,1,0,Stadium 4-8,Scheduled,25327
1605,4,2021-2022,2024-02-24,28,30,4,0,Stadium 4-4,Completed,46787
1606,4,2021-2022,2023-09-22,31,27,5,0,Stadium 4-7,Scheduled,43501
1607,4,2022-2023,2023-07-14,32,28,4,2,Stadium 4-8,Completed,19985
1608,4,2022-2023,2021-09-11,31,29,2,5,Stadium 4-7,Completed,36857
1609,4,2021-2022,2021-02-23,26,27,2,5,Stadium 4-2,Completed,69038
1610,4,2020-2021,2021-08-04,27,28,4,2,Stadium 4-3,Scheduled,30284
1611,4,2020-2021,2023-06-13,28,32,4,3,Stadium 4-4,Completed,24358
1612,4,2023-2024,2024-05-04,28,31,4,3,Stadium 4-4,Completed,28353
1613,4,2022-2023,2022-03-25,32,30,4,4,Stadium 4-8,Scheduled,40311
1614,4,2020-2021,2023-08-30,26,32,3,5,Stadium 4-2,Completed,53748
1615,4,2021-2022,2024-05-24,26,31,5,4,Stadium 4-2,Scheduled,27080
1616,4,2023-2024,2023-05-16,27,26,2,0,Stadium 4-3,Scheduled,41576
1617,4,2023-2024,2022-01-06,30,28,4,3,Stadium 4-6,Scheduled,59119
1618,4,2023-2024,2020-08-20,27,26,3,4,Stadium 4-3,Completed,78374
1619,4,2023-2024,2021-01-05,27,29,5,0,Stadium 4-3,Scheduled,23403
1620,4,2020-2021,2022-12-28,26,29,0,1,Stadium 4-2,Scheduled,25770
1621,4,2021-2022,2021-02-16,27,32,3,1,Stadium 4-3,Completed,61091
1622,4,2023-2024,2023-12-17,30,28,3,3,Stadium 4-6,Scheduled,36083
1623,4,2021-2022,2023-07-29,25,29,0,5,Stadium 4-1,Completed,77953
1624,4,2020-2021,2023-03-14,27,25,2,1,Stadium 4-3,Completed,29639
1625,4,2022-2023,2022-09-27,32,30,0,3,Stadium 4-8,Completed,74897
1626,4,2023-2024,2020-12-20,32,28,2,4,Stadium 4-8,Completed,71426
1627,4,2022-2023,2023-04-04,31,28,2,1,Stadium 4-7,Completed,71166
1628,4,2020-2021,2020-08-07,27,29,0,5,Stadium 4-3,Completed,52837
1629,4,2022-2023,2021-05-13,26,32,3,2,Stadium 4-2,Scheduled,9423
1630,4,2022-2023,2022-07-02,26,29,2,3,Stadium 4-2,Completed,61501
1631,4,2023-2024,2020-12-04,31,25,1,4,Stadium 4-7,Completed,29693
1632,4,2023-2024,2021-07-30,29,32,0,1,Stadium 4-5,Completed,58158
1633,4,2023-2024,2024-01-09,26,27,0,3,Stadium 4-2,Completed,40859
1634,4,2022-2023,2021-09-28,30,31,2,0,Stadium 4-6,Completed,41712
1635,4,2021-2022,2024-02-16,27,31,5,4,Stadium 4-3,Completed,65031
1636,4,2021-2022,2023-07-30,25,28,2,4,Stadium 4-1,Completed,7431
1637,4,2023-2024,2021-07-08,32,27,3,0,Stadium 4-8,Completed,33763
1638,4,2023-2024,2023-06-11,32,31,2,5,Stadium 4-8,Completed,46608
1639,4,2021-2022,2023-01-12,27,30,3,2,Stadium 4-3,Scheduled,52963
1640,4,2020-2021,2023-11-12,30,29,2,5,Stadium 4-6,Completed,74669
1641,4,2020-2021,2022-02-24,32,31,0,5,Stadium 4-8,Completed,55722
1642,4,2022-2023,2020-08-12,27,32,2,5,Stadium 4-3,Completed,44243
1643,4,2020-2021,2020-08-27,29,30,2,2,Stadium 4-5,Completed,53174
1644,4,2020-2021,2022-05-20,29,30,3,2,Stadium 4-5,Scheduled,49299
1645,4,2022-2023,2023-04-18,31,25,1,0,Stadium 4-7,Completed,16252
1646,4,2020-2021,2021-12-07,25,29,1,3,Stadium 4-1,Completed,10343
1647,4,2020-2021,2023-07-20,29,26,0,4,Stadium 4-5,Scheduled,64365
1648,4,2022-2023,2022-06-27,26,25,0,1,Stadium 4-2,Completed,62076
1649,4,2021-2022,2021-07-23,27,26,1,2,Stadium 4-3,Completed,79250
1650,4,2021-2022,2020-09-07,32,31,4,0,Stadium 4-8,Completed,67729
1651,4,2020-2021,2024-03-29,27,26,1,1,Stadium 4-3,Scheduled,25025
1652,4,2020-2021,2022-07-30,29,28,1,2,Stadium 4-5,Completed,36295
1653,4,2022-2023,2023-08-22,31,32,2,3,Stadium 4-7,Scheduled,65977
1654,4,2022-2023,2022-08-10,29,30,2,4,Stadium 4-5,Completed,49724
1655,4,2023-2024,2024-01-27,29,32,3,1,Stadium 4-5,Completed,14645
1656,4,2020-2021,2021-03-23,29,26,3,0,Stadium 4-5,Completed,38423
1657,4,2023-2024,2021-06-16,28,31,5,2,Stadium 4-4,Completed,64262
1658,4,2023-2024,2022-01-22,25,32,1,2,Stadium 4-1,Completed,17807
1659,4,2020-2021,2021-09-11,30,26,1,4,Stadium 4-6,Completed,67808
1660,4,2023-2024,2023-01-16,32,31,0,0,Stadium 4-8,Scheduled,62321
1661,4,2020-2021,2022-03-29,27,26,3,1,Stadium 4-3,Completed,26259
1662,4,2021-2022,2021-01-05,30,26,4,1,Stadium 4-6,Completed,24113
1663,4,2021-2022,2021-09-20,26,31,0,2,Stadium 4-2,Completed,19577
1664,4,2022-2023,2022-05-15,32,25,2,5,Stadium 4-8,Completed,40517
1665,4,2021-2022,2022-10-05,26,27,5,3,Stadium 4-2,Completed,28301
1666,4,2020-2021,2021-02-07,32,30,0,4,Stadium 4-8,Scheduled,12704
1667,4,2021-2022,2022-09-25,31,26,2,1,Stadium 4-7,Completed,13886
1668,4,2023-2024,2020-11-28,31,32,5,5,Stadium 4-7,Completed,60574
1669,4,2020-2021,2022-05-01,28,31,4,1,Stadium 4-4,Completed,52491
1670,4,2021-2022,2023-09-15,30,29,3,2,Stadium 4-6,Completed,74703
1671,4,2023-2024,2023-03-02,29,30,0,1,Stadium 4-5,Scheduled,72148
1672,4,2021-2022,2023-03-12,28,32,4,4,Stadium 4-4,Completed,15840
